id,list,number,trial_num,image,age,cond,agens_gender,patiens_gender,agens_num,patiens_num,comb,patiens_animacy,freq,translation,transcription,fluency,sentence_type,vf_acc,verb_number,vn_acc,patient_number,pn_acc,reaction time,word order,comments
K22,2,29,26,hang-1-1-r.png,old,0,f,n,1,1,1 1,0,0.20,Бабушка вешает картину,Анята когвоздан'ннынын картинка,1,direct,1,1,1,1,1,5754,AVP,
K22,2,30,27,treat-2-1-l.png,adult,1,m,f,2,1,2 1,1,0.20,Два мужчины лечат женщину ,Г'олята нэкунмэлэв'ын'нин н'авычӈэн,1,inverse,1,1,1,1,1,3569,AVP,
K22,2,31,28,pull-1-2-l.png,child,0,m,n,1,2,1 2,0,0.20,Мальчик везёт двое санок,К'айыкмин'а кунин'нин  уетыкпэляк'о,1,direct,1,1,1,3,0,2213,AVP,
K22,2,32,29,scold-1-1-r.png,child,0,f,m,1,1,1 1,1,0.20,Девочка ругает мальчика ,угу... м.. Н'авык'к'алюта конманямалын'нын к'айыкмин'ын,1,direct,1,1,1,1,1,15372,AVP,
K22,2,33,30,burn-2-2-r.png,old,1,m,n,2,2,2 2,0,0.20,Два дедушки сжигают две книги ,"Ынпынав' кой.. ага, щас только вспомнила это слово, вспоминала..  кокан'галан.. кокан'галан каликал",1,intransitive,0,3,0,1,0,7235,AVXVVP,
K22,2,34,31,hit-1-2-l.png,child,0,f,m,1,2,1 2,1,0.20,Девочка бьет двух мальчиков,Н'авык'к'алю кукала..ку..кукулакаткун к'айыкмин'у,1,direct,1,1,1,3,0,4613,AVP,
K22,2,35,32,saw-2-1-l.png,old,1,m,n,2,1,2 1,0,0.20,Два дедушки пилят бревно,Г'олята нэкучвиткуг'ынин  уттитпиль,1,inverse,1,1,1,1,1,9542,AVP,
K22,2,37,2,break-2-1-l.png,child,1,f,n,2,1,2 1,0,0.20,Две девочки ломают домик,Н'авык'к'алюта накончимав'ын'нин яяпиль,1,inverse,1,1,1,1,1,3131,AVP,
K22,2,38,3,push-1-1-r.png,child,0,f,m,1,1,1 1,1,0.20,Девочка толкает мальчика,Н'авык'к'алюта купынг'ылынын к'айыкмин'ын,1,direct,1,1,1,1,1,1817,AVP,
K22,2,39,4,eat-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.20,Два мужчины едят два яблока,Г'олят кояблокон,1,incorporation,NA,NA,NA,NA,NA,2504,AV,
K22,2,40,5,pour-2-1-l.png,adult,1,f,m,2,1,2 1,1,0.20,Две женщины обливают мужчину ,Н'авычӈа кимлытг'ылин г'оля,1,intransitive,0,1,1,1,1,3348,AVP,
K22,2,41,6,pick-1-2-l.png,child,0,f,n,1,2,1 2,0,0.20,Девочка срывает два цветка,Н'авык'к'алюта куйичвин'ын в'ытв'ыто,1,direct,1,1,1,3,0,3140,AVP,
K22,2,43,8,carry-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.20,Мужчина несёт ведро,Г’олята кунн'ин'нын  ведро мимыл,1,direct,1,1,1,1,1,2271,AVXP,
K22,2,45,10,clean-2-1-l.png,old,1,m,n,2,1,2 1,0,0.20,Два дедушки чистят пальто ,Г'олята нэкучистин'нын пальтон,1,inverse,1,1,1,1,1,3313,AVP,
K22,2,46,11,feed-1-1-r.png,old,0,f,m,1,1,1 1,1,0.20,Бабушка кормит дедушку,так... Н'авычӈэ кунэв'эн'нын г'оля,1,direct,1,1,1,1,1,10788,AVP,
K22,2,47,12,water-2-2-r.png,child,1,f,n,2,2,2 2,0,0.20,Две девочки поливают два цветка ,Н'авык'к'алюта нэку.. нэку.. мимылытг'ын в'ытв'ыто,1,inverse,1,1,0,3,0,2759,AVP,
K22,2,48,13,wake-2-1-l.png,adult,1,m,f,2,1,2 1,1,0.20,Два мужчины будят женщину ,... Г'олята нэкуныкъевын'нин н'авычӈэн,1,inverse,1,1,1,1,1,13534,AVP,
K22,2,49,14,plant-1-2-l.png,adult,0,m,n,1,2,1 2,0,0.20,Мужчина сажает два дерева ,Г’олята койытвылын ви'тв'ито,1,intransitive,0,1,1,3,0,8388,AVP,
K22,2,50,15,makelaugh-2-2-r.png,old,1,m,f,2,2,2 2,1,0.20,Два дедушки смешат двух бабушек,Ын'пынэвэтэ ынпычэв' кокачаг'айв'лан..шутят,1,intransitive,NA,NA,NA,NA,NA,6799,APV,
K22,2,51,16,boil-1-1-r.png,adult,0,f,n,1,1,1 1,0,0.20,Женщина варит курицу,Н'авычӈа коп..копаньн'ынын м.. копаньн'ынын кинун'вав',1,direct,1,1,1,1,1,2259,AVVP,
K22,2,52,17,teach-1-2-l.png,adult,0,m,f,1,2,1 2,1,0.20,Мужчина учит двух женщин ,Г'оля ков'аняватан н'авычӈэн,1,direct,1,1,1,1,0,7435,AVP,
K22,2,53,18,hang-2-1-l.png,old,1,m,n,2,1,2 1,0,0.20,Два дедушки вешают картину,Г'оля нагвоз.. накогвоздан'ннынын картинка,1,inverse,1,1,1,1,1,2075,AVP,
K22,2,54,19,dress-1-1-r.png,old,0,m,f,1,1,1 1,1,0.20,Дедушка одевает бабушку,Г'олята кониг'ыпав'нын н'авычӈэн пальтон,1,direct,1,1,1,1,1,2778,AVPX,
K22,2,55,20,pull-2-2-r.png,child,1,f,n,2,2,2 2,0,0.20,Две девочки везут двое санок ,Н'авык'к'алюта нэкуенин'нив' уетыкпэляк'о,1,inverse,1,3,0,3,0,1768,AVP,
K22,2,56,21,cut_hair-2-1-l.png,child,1,f,m,2,1,2 1,1,0.20,Две девочки стригут мальчика,Н'авык'к'алюта накопаев'н'ын к'айыкминын,1,inverse,1,1,1,1,1,2416,AVP,
K22,2,57,22,burn-1-2-l.png,old,0,f,n,1,2,1 2,0,0.20,Бабушка сжигает две книги,Аняна.. милг'ыпынын каликал,1,past,NA,1,1,1,0,7303,AVP,
K22,2,58,23,wash-2-2-r.png,old,1,m,f,2,2,2 2,1,0.20,Два дедушки моют двух бабушек,Апапонав'..апапов' нэ.. наконмытын'нын..наконмытын'нав'  н'авычӈу,1,inverse,1,3,0,3,0,6211,AVVP,
K22,2,59,24,saw-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.20,Мужчина пилит бревно,Г'оля купиляткун,1,intransitive,NA,NA,NA,NA,NA,2842,AV,
K22,2,61,26,open-2-1-l.png,old,1,f,n,2,1,2 1,0,0.20,Две бабушки открывают дверь,Анянак.. аня... аняв'  нэкунв'эн'энын'нин   тыллытыл,1,inverse,1,1,1,1,1,4275,AVP,
K22,2,62,27,treat-1-1-r.png,adult,0,f,m,1,1,1 1,1,0.20,Женщина лечит мужчину ,"Н'авычӈэ кунмэлэв'ын'нин... ну, к'лавол например...",1,direct,1,1,1,1,1,5499,AVXPX,
K22,2,63,28,throw-2-2-r.png,child,1,f,n,2,2,2 2,0,0.20,Две девочки бросают два мяча,"Н'авык'к'алю ко..ко..кок,апляткулан",1,incorporation,NA,NA,NA,NA,NA,2215,AV,
K22,2,64,29,scold-2-1-l.png,child,1,m,f,2,1,2 1,1,0.20,Два мальчика ругают девочку,К'айыкмин'а... К'айыкмин'а  кукумачэлян  н'авытк'атпэляка,1,intransitive,0,3,0,1,1,9942,AAVP,
K22,2,65,30,cover-1-2-l.png,adult,0,m,n,1,2,1 2,0,0.20,Мужчина накрывает два цветка ,Г’олята копы..койтопынын ви'тв'ито,1,direct,1,1,1,3,0,5689,AVP,
K22,2,66,31,hit-2-2-r.png,child,1,m,f,2,2,2 2,1,0.20,Два мальчика бьют двух девочек,"К'айыкмин'у коко.. коколакатколан, н'авычк'к'алю..люн",1,intransitive,0,3,0,1,0,5463,AVP,
K22,2,67,32,paint-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.20,Мальчик красит доску,К'айыкмин'ын кукрасин'нын уттыпель,1,direct,1,1,1,1,1,6010,AVP,
K24,1,4,1,call-1-1-r.png,old,0,f,m,1,1,1 1,1,0.10,Бабушка зовёт дедушку,Эльг'ата кэйн'ив'н'ынын к'лавол,1,direct,1,1,1,1,1,3201,AVP,
K24,1,5,2,break-2-2-r.png,child,1,m,n,2,2,2 2,0,0.10,Два мальчика ломают два домика,Г’оячекейык накончимав'н'ынын.. уйичвин,1,inverse,1,1,0,NA,NA,2776,AVP,
K24,1,6,3,feed-1-2-l.png,old,0,m,f,1,2,1 2,1,0.10,Дедушка кормит двух бабушек,Апапонак куквайг'ын'ин чачамйыт,1,direct,1,1,1,2,1,7239,AVP,
K24,1,7,4,eat-2-1-l.png,adult,1,f,n,2,1,2 1,0,0.10,Две женщины едят одно яблоко,Эльг'айык нэкунув'нын  яблок,1,inverse,1,1,1,1,1,6266,AVP,
K24,1,8,5,wake-2-2-r.png,adult,1,f,m,2,2,2 2,1,0.10,Две женщины будят двух мужчин,"Эльг'айык нэкуг'эйнев,ныт... нэкуныкг'эйнев,ныт г’оячек..к'лаволыт",1,inverse,1,2,1,2,1,4976,AVVP,
K24,1,9,6,pick-1-1-r.png,child,0,m,n,1,1,1 1,0,0.10,Мальчик срывает цветок,Г’оячекенак  куепыг'ын'нын  мэчг'ат,1,direct,1,1,1,2,0,6087,AVP,
K24,1,11,8,carry-1-2-l.png,adult,0,f,n,1,2,1 2,0,0.10,Женщина несёт два ведра,Эльг'ата н'ыччек кукэт кунн'ин'ныв,1,direct,1,3,0,2,1,5319,APV,
K24,1,13,10,open-2-2-r.png,old,1,m,n,2,2,2 2,0,0.10,Двое дедушек открывают две двери,К'лаволайык нэкунв'эн'эныв'  тыллыв',1,inverse,1,3,0,3,0,6641,AVP,
K24,1,14,11,dress-1-2-l.png,old,0,f,m,1,2,1 2,1,0.10,Бабушка одевает двух дедушек,"К'лаволтэ кояпальтойпын,нэн эльг'ата",1,direct,1,1,1,1,0,12305,PVA,
K24,1,15,12,throw-2-1-l.png,child,1,m,n,2,1,2 1,0,0.10,Два мальчика бросают мяч,"Г’оячекенак нэнин'лын'нын  к,апыл",1,inverse,1,1,1,1,1,4207,AVP,
K24,1,16,13,cut_hair-2-2-r.png,child,1,m,f,2,2,2 2,1,0.10,Два мальчика стригут двух девочек,Г’оячекейык накопаев'нат эльг'ат,1,inverse,1,2,1,2,1,6281,AVP,
K24,1,17,14,cover-1-1-r.png,adult,0,f,n,1,1,1 1,0,0.10,Женщина накрывает один цветок,Эльг'ата  к'айпын'нин мэчг'а,1,direct,1,1,1,1,1,5650,AVP,
K24,1,18,15,wash-2-1-l.png,old,1,f,m,2,1,2 1,1,0.10,Две бабушки моют одного дедушку,Эльг'ата наконмытын'нын  к'лавол,1,inverse,1,1,1,1,1,13482,AVP,
K24,1,19,16,paint-1-2-l.png,child,0,f,n,1,2,1 2,0,0.10,Девочка красит две доски,Эльг'апель кукрасин'нынын доскат,1,direct,1,1,1,2,1,5505,AVP,
K24,1,21,18,clean-2-2-r.png,old,1,f,n,2,2,2 2,0,0.10,Две бабушки чистят два пальто,Эльг'айык  накучистин'нынав'  пальтов',1,inverse,1,3,0,3,0,6195,AVP,
K24,1,22,19,push-1-2-l.png,child,0,m,f,1,2,1 2,1,0.10,Мальчик толкает двух девочек,Г’оячекенак купынг'ылынин эльг'апэлякат,1,direct,1,1,1,2,1,5068,AVP,
K24,1,23,20,water-2-1-l.png,child,1,m,n,2,1,2 1,0,0.10,Два мальчика поливают один цветок,Г’оячекенак  накимлытг'ын'ын  мэчг'ыт,1,inverse,1,1,1,2,0,4602,AVP,
K24,1,24,21,pour-2-2-r.png,adult,1,m,f,2,2,2 2,1,0.10,Двое мужчин обливают двух женщин,Г’оячекенак накимлытг'ын'ыт  эльг'ав'э,1,inverse,1,2,1,3,0,11303,AVP,
K24,1,25,22,plant-1-1-r.png,adult,0,f,n,1,1,1 1,0,0.10,Женщина сажает одно дерево,"Эльг,ата  тын,эчг,ын ганытвэлав,лэн",1,past,NA,NA,NA,1,1,7613,APV,
K24,1,26,23,tie-2-1-l.png,child,1,m,f,2,1,2 1,1,0.10,Два мальчика связывают девочку,Г’оячекейык эльг'апель накылг'ытын'нин,1,inverse,1,1,1,1,1,2437,APV,
K24,1,27,24,boil-1-2-l.png,old,0,f,n,1,2,1 2,0,0.10,Бабушка варит две курицы,Чачамйа ко..ко..копаньн'ынин курицав',1,direct,1,1,1,3,0,4905,AVP,
K24,1,28,25,shoot-1-1-r.png,child,0,m,f,2,1,2 1,1,0.10,Мальчик стреляет в девочку,"Г’оячекенак кулк'эйн,ыв'ын'нин йитта эльг'апель",1,direct,1,1,1,1,1,5434,AVXP,
K24,1,29,26,hang-2-2-r.png,old,1,f,n,2,2,2 2,0,0.10,Две бабушки вешают две картины,Чачамйата калит наконнёпаньн'ын ,1,inverse,1,1,0,2,1,6160,APV,
K24,1,30,27,treat-1-2-l.png,adult,0,m,f,1,2,1 2,1,0.10,Мужчина лечит двух женщин ,Г’оячекенак  кунмэлэв'ын'нин  эльг'ат,1,direct,1,1,1,2,1,20621,AVP,
K24,1,31,28,pull-2-1-l.png,child,1,m,n,2,1,2 1,0,0.10,Два мальчика везут санки,Г’оячекейык  нэкуг'аг'ан'нин  уетыкпиль,1,inverse,1,1,1,1,1,6528,AVP,
K24,1,32,29,scold-2-2-r.png,child,1,f,m,2,2,2 2,1,0.10,Две девочки ругают двух мальчиков,Эльг'ата накокытг'айн'ан'ат г’оячекет,1,inverse,1,2,1,2,1,32700,AVP,
K24,1,33,30,burn-1-1-r.png,old,0,m,n,1,1,1 1,0,0.10,Дедушка сжигает книгу,Апапонак кукэнгэв'ын'нын каликал,1,direct,1,1,1,1,1,5090,AVP,
K24,1,34,31,hit-2-1-l.png,child,1,f,m,2,1,2 1,1,0.10,Две девочки бьют мальчика,Эльг'апэляка наку..накойкыплын'нын г’оячек,1,inverse,1,1,1,1,1,7127,AVP,
K24,1,35,32,saw-1-2-l.png,old,0,m,n,1,2,1 2,0,0.10,Дедушка пилит два бревна,Апапонак кучвиткун'нын уттыт,1,direct,1,1,1,2,1,5844,AVP,
K24,1,37,2,break-1-2-l.png,child,0,f,n,1,2,1 2,0,0.10,Девочка ломает два домика,Эльг'апэляка йичимав'ын'нин уйичвитын ,1,direct,1,1,1,NA,NA,2567,AVP,
K24,1,38,3,push-2-2-r.png,child,1,f,m,2,2,2 2,1,0.10,Две девочки толкают двух мальчиков,Эльг'ата накойкыплын'нын г’оячекекпэлякыт,1,inverse,1,1,0,2,1,11876,AVP,
K24,1,39,4,eat-1-1-r.png,adult,0,m,n,2,1,2 1,0,0.10,Мужчина ест яблоко,К'лавола кояблокан,1,incorporation,NA,NA,NA,NA,NA,27676,AV,
K24,1,40,5,pour-1-2-l.png,adult,0,f,m,1,2,1 2,1,0.10,Женщина обливает двух мужчин,"Эльг'ата имлытг,ынин г’оячекет",1,direct,1,1,1,2,1,4117,AVP,
K24,1,41,6,pick-2-1-l.png,child,1,f,n,2,1,2 1,0,0.10,Две девочки срывают один цветок,"Эльг'ата нэкуепйын,ын тын,эчг,ын",1,inverse,1,1,1,1,1,13916,AVP,
K24,1,42,7,tie-1-1-r.png,child,0,f,m,1,1,1 1,1,0.10,Девочка связывает мальчика,Эльг'ата кылтын'нин г’оячек,1,direct,1,1,1,1,1,3034,AVP,
K24,1,43,8,carry-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.10,Двое мужчин несут два ведра,К'лаволайык нэкунн'ин'нат кукэт,1,inverse,1,2,1,2,1,18360,AVP,
K24,1,44,9,call-2-1-l.png,old,1,m,f,2,1,2 1,1,0.10,Двое дедушек зовут бабушку,К'лаволайык нэкукэйн'ив'н'ынын чачамэ,1,inverse,1,1,1,1,1,4691,AVP,
K24,1,45,10,clean-1-2-l.png,old,0,m,n,2,2,2 2,0,0.10,Дедушка чистит два пальто,Апапонак кучистин'нынын'  пальтот,1,direct,1,1,0,2,1,2814,AVP,
K24,1,47,12,water-1-1-r.png,child,0,f,n,1,1,1 1,0,0.10,Девочка поливает цветок,Эльг'ата кимлытг'ын'нин мэчг'ыт,1,direct,1,1,1,2,0,3841,AVP,
K24,1,48,13,wake-1-2-l.png,adult,0,m,f,1,2,1 2,1,0.10,Мужчина будит двух женщин,Г’оячекенак куныкг'евын'ныт эльг'апэлякыт,1,direct,1,2,0,2,1,3142,AVP,
K24,1,49,14,plant-2-1-l.png,adult,1,m,n,2,1,2 1,0,0.10,Двое мужчин сажают дерево,"Г'оячек.. а! Г’оячекейык нако..накойын,нын мэчг'а",1,inverse,1,1,1,1,1,3780,AAVP,
K24,1,51,16,boil-2-2-r.png,adult,1,f,n,2,2,2 2,0,0.10,Две женщины варят две курицы,Эльг'айык накопаньн'ынав' курица,1,inverse,1,3,0,1,0,8807,AVP,
K24,1,53,18,hang-1-2-l.png,old,0,m,n,1,2,1 2,0,0.10,Дедушка вешает две картины,Апапонак калит кояннёпаньн'ыт,1,direct,1,2,0,2,1,6488,APV,
K24,1,54,19,dress-2-2-r.png,old,1,m,f,2,2,2 2,1,0.10,Два дедушки одевают двух бабушек,"Апапонтэ ку..кун,нев'ныв' эльг'ав' пальтов'",1,direct,1,3,0,3,0,17217,AVPP,
K24,1,55,20,pull-1-1-r.png,child,1,f,n,1,1,1 1,0,0.10,Девочка везёт санки,Эльг'ата уетыкпиль каг'аг'ан'нин ,1,direct,1,1,1,1,1,5964,APV,
K24,1,56,21,cut_hair-1-2-l.png,child,0,f,m,1,2,1 2,1,0.10,Девочка стрижет двух мальчиков,Эльг'ата копаев'н'ын г’оячекпэлякыт,1,direct,1,1,1,2,1,5367,AVP,
K24,1,57,22,burn-2-1-l.png,old,1,f,n,2,1,2 1,0,0.10,Две бабушки сжигают книгу,Чачамйа нэкукэнгэв'ын'нын каликал,1,inverse,1,1,1,1,1,4635,AVP,
K24,1,58,23,wash-1-1-r.png,old,0,m,f,2,1,2 1,1,0.10,Дедушка моет бабушку,Апапонак конмыткын'нын чачамэ,1,direct,1,1,1,1,1,6332,AVP,
K24,1,59,24,saw-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.10,Два мужчины пилят два бревна,Г’оячекейык нэкучвиткун'ныт утту,1,inverse,1,2,1,3,0,15158,AVP,
K24,1,60,25,shoot-2-1-l.png,child,1,f,m,2,1,2 1,1,0.10,Две девочки стреляют в мальчика,Эльг'айык нэкулк..нэкулк'эйнэвын'нин г’оячек,1,inverse,1,1,1,1,1,4966,AVP,
K24,1,61,26,open-1-2-l.png,old,0,f,n,1,2,1 2,0,0.10,Бабушка открывает две двери ,Чачамйа тыллыт кунв'эн'энын'нин,1,direct,1,1,1,2,1,3294,APV,
K24,1,62,27,treat-2-2-r.png,adult,1,f,m,2,2,2 2,1,0.10,Две женщины лечат двух мужчин,Эльг'ата нэкунмэлэв'ын'нит г'оячеко,1,inverse,1,2,1,3,0,12238,AVP,
K24,1,63,28,throw-1-1-r.png,child,0,f,n,2,1,2 1,0,0.10,Девочка бросает мяч,Эльг'ата гынын'лын'нин к'апыл,1,past,NA,1,1,1,1,2707,AVP,
K24,1,66,31,hit-1-1-r.png,child,0,m,f,1,1,1 1,1,0.10,Мальчик бьет девочку,Г’оячекенак койкыплын'нэн эльг'а,1,direct,1,1,1,1,1,8210,AVP,
K24,1,67,32,paint-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.10,Два мальчика красят две доски ,Г’оячекейык доскат нэкукрасин'ныныт,1,inverse,1,2,1,2,1,6044,APV,
K24,2,4,1,call-2-2-r.png,old,1,f,m,2,2,2 2,1,0.10,Две бабушки зовут двух дедушек,Чачамйыйык накокэйн'ив'н'ынын тумгу,1,inverse,1,1,0,3,0,7635,AVP,
K24,2,5,2,break-1-1-r.png,child,0,m,n,1,1,1 1,0,0.10,Мальчик ломает домик,Г’оячекпэляка кунчимав'н'ынан уйичвин,1,direct,1,1,1,NA,NA,3940,AVP,
K24,2,7,4,eat-1-2-l.png,adult,0,f,n,1,2,1 2,0,0.10,Женщина ест два яблока,Эльг'апель  кояблокон,1,incorporation,NA,NA,NA,NA,NA,6849,AV,
K24,2,8,5,wake-1-1-r.png,adult,0,f,m,1,1,1 1,1,0.10,Женщина будит мужчину,Эльг'ата  куныкъевын'нин  к'лавол,1,direct,1,1,1,1,1,2548,AVP,
K24,2,9,6,pick-2-2-r.png,child,1,m,n,2,2,2 2,0,0.10,Два мальчика срывают два цветка,"[не узнает глагол, подсказываем] а.. Н'ыччек г’оячекпэлякыт нэкуепыйг'ын'ныт н'ыччек мэчг'ат",1,inverse,1,2,1,2,1,9902,AVP,
K24,2,11,8,carry-2-1-l.png,adult,1,f,n,2,1,2 1,0,0.10,Две женщины несут ведро,"Эльг'апэлякайык омакан, кукэн,э накуннын,ын",1,inverse,1,1,1,1,1,11484,AXPV,
K24,2,12,9,teach-2-2-r.png,adult,1,f,m,2,2,2 2,1,0.10,Две женщины учат двух мужчин,Эльг'айык нэкунгыев'ын'нын г’оячек,1,inverse,1,1,0,1,0,9861,AVP,
K24,2,13,10,open-1-1-r.png,old,0,m,n,1,1,1 1,0,0.10,Дедушка открывает дверь,Ынпыӄлавола  кунв'эн'энын'нин   тыллытыл,1,direct,1,1,1,1,1,2892,AVP,
K24,2,14,11,dress-2-1-l.png,old,1,f,m,2,1,2 1,1,0.10,Две бабушки одевают дедушку,Эльг'айык наконкеметг'эпыньнин к'лавол,1,inverse,1,1,1,1,1,6508,AVP,
K24,2,15,12,throw-1-2-l.png,child,0,m,n,1,2,1 2,0,0.10,Мальчик бросает два мяча,Г’оячекпэляка  йынын'лын'нин  н'ыччек к'апылат,1,direct,1,1,1,2,1,7158,AVP,
K24,2,18,15,wash-1-2-l.png,old,0,f,m,1,2,1 2,1,0.10,Бабушка моет двух дедушек,Эльг'ата куконмыткын'ныт г’оячек.. г’оячекэт,1,direct,1,2,0,2,1,12707,AVPP,
K24,2,19,16,paint-2-1-l.png,child,1,f,n,2,1,2 1,0,0.10,Две девочки красят доску,Эльг'айык накукрасиньнын доска,1,inverse,1,1,1,1,1,14916,AVP,
K24,2,21,18,clean-1-1-r.png,old,0,f,n,1,1,1 1,0,0.10,Бабушка чистит пальто,Эльг'ата пальтон кучистин'нынын,1,direct,1,1,1,1,1,6903,APV,
K24,2,23,20,water-1-2-l.png,child,0,m,n,1,2,1 2,0,0.10,Мальчик поливает два цветка,Г’оячекенак кимлытг'ын'ын  мэчг'а ,1,direct,1,1,1,1,0,7544,AVP,
K24,2,24,21,pour-1-1-r.png,adult,0,m,f,1,1,1 1,1,0.10,Мужчина обливает женщину,К'лавола  кимлытг'ын'ын'  эльг'а,1,direct,1,1,1,1,1,8113,AVP,
K24,2,25,22,plant-2-2-r.png,adult,1,f,n,2,2,2 2,0,0.10,Две женщины сажают два дерева,"Эльг'айык мэчг'а койын,нын ",1,direct,0,1,0,1,0,14765,APV,
K24,2,26,23,tie-1-2-l.png,child,0,m,f,1,2,1 2,1,0.10,Мальчик связывает двух девочек,Г’оячекенак кукылтын'нин эльг'апэлякыт,1,direct,1,1,1,2,1,2761,AVP,
K24,2,27,24,boil-2-1-l.png,old,1,f,n,2,1,2 1,0,0.10,Две бабушки варят курицу,Чачамйа на.. хм.. накопаньн'ынин курица,1,inverse,1,1,1,1,1,8845,AVP,
K24,2,28,25,shoot-2-2-r.png,child,1,m,f,2,2,2 2,1,0.10,Два мальчика стреляют в двух девочек ,"Г’оячекпэляк'ыт йитта нэкулк'эйн,ыв'ын'нин эльг'апэляк'ыт",1,inverse,1,1,0,2,1,8133,AXVP,
K24,2,29,26,hang-1-1-r.png,old,0,f,n,1,1,1 1,0,0.10,Бабушка вешает картину,Чачамйа каликал коннёпаньн'ынин,1,direct,1,1,1,1,1,6399,APV,
K24,2,30,27,treat-2-1-l.png,adult,1,m,f,2,1,2 1,1,0.10,Два мужчины лечат женщину ,Г’оячек...г’оячек  нэкуенмэлэв'ын'нин  эльг'а,1,inverse,1,1,1,1,1,5571,AVP,
K24,2,31,28,pull-1-2-l.png,child,0,m,n,1,2,1 2,0,0.10,Мальчик везёт двое санок,Г’оячекпэляк'ыт  каг'ан'нин  уетыкпэлякыт,1,direct,1,1,1,2,1,6400,AVP,
K24,2,32,29,scold-1-1-r.png,child,0,f,m,1,1,1 1,1,0.10,Девочка ругает мальчика ,Эльг'ата кокытг'айн'ан'ыт г’оячекпэль,1,direct,1,2,0,1,1,5455,AVP,
K24,2,33,30,burn-2-2-r.png,old,1,m,n,2,2,2 2,0,0.10,Два дедушки сжигают две книги ,Апапойык нэкукэнгэв'ын'нын каликал,1,inverse,1,1,0,1,0,7949,AVP,
K24,2,34,31,hit-1-2-l.png,child,0,f,m,1,2,1 2,1,0.10,Девочка бьет двух мальчиков,Эльг'ата койкыплын'нын г’оячекпэляк'ыт,1,direct,1,1,1,2,1,7281,AVP,
K24,2,35,32,saw-2-1-l.png,old,1,m,n,2,1,2 1,0,0.10,Два дедушки пилят бревно,Апапонак кучвитын'нин утту,1,direct,0,1,1,3,0,6523,AVP,
K24,2,38,3,push-1-1-r.png,child,0,f,m,1,1,1 1,1,0.10,Девочка толкает мальчика,Эльг'ата гыпынг'ылынын г’оячек,1,past,NA,1,1,1,1,3471,AVP,
K24,2,39,4,eat-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.10,Два мужчины едят два яблока,Г’оячекейык нэкунув'ныв'  яблоко,1,inverse,1,3,0,1,0,6323,AVP,
K24,2,40,5,pour-2-1-l.png,adult,1,f,m,2,1,2 1,1,0.10,Две женщины обливают мужчину ,Эльг'айык  нэгымлытг'ын'нин  г’оячек,1,inverse,1,1,1,1,1,5411,AVP,
K24,2,41,6,pick-1-2-l.png,child,0,f,n,1,2,1 2,0,0.10,Девочка срывает два цветка,хочет оторвать? ага... Эльг'апэляка куепыйг'ын'нын  мэчг'ат,1,direct,1,1,1,2,1,12802,AVP,
K24,2,42,7,tie-2-2-r.png,child,1,f,m,2,2,2 2,1,0.10,Две девочки связывают двух мальчиков,Эльг'айык  накылтын'нэв'  г’оячекыт,1,inverse,1,3,0,2,1,3675,AVP,
K24,2,43,8,carry-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.10,Мужчина несёт ведро,"Г’оячекенак кукэнэт кунн'ин'нын [зависла проба, долго не переключаем, тишина]",1,direct,1,1,1,2,0,8068,APV,
K24,2,44,9,call-1-2-l.png,old,0,m,f,1,2,1 2,1,0.10,Дедушка зовет двух бабушек ,Апапонак кэйн'ив'н'ынын эльг'ат,1,direct,1,1,1,2,1,16865,AVP,
K24,2,45,10,clean-2-1-l.png,old,1,m,n,2,1,2 1,0,0.10,Два дедушки чистят пальто ,Апапойык пальтон накучистиньнин,1,inverse,1,1,1,1,1,7713,APV,
K24,2,46,11,feed-1-1-r.png,old,0,f,m,1,1,1 1,1,0.10,Бабушка кормит дедушку,Эльг'ата куквайг'ын'нын к'лавол,1,direct,1,1,1,1,1,3284,AVP,
K24,2,47,12,water-2-2-r.png,child,1,f,n,2,2,2 2,0,0.10,Две девочки поливают два цветка ,Эльг'айык накумлыт..накимлытг'ын'нит мэчг'ат,1,inverse,1,2,1,2,1,6105,AVP,
K24,2,48,13,wake-2-1-l.png,adult,1,m,f,2,1,2 1,1,0.10,Два мужчины будят женщину ,Г’оячекейык на..нэкуныкъевын'нин  эльг'а,1,inverse,1,1,1,1,1,4945,AVP,
K24,2,49,14,plant-1-2-l.png,adult,0,m,n,1,2,1 2,0,0.10,Мужчина сажает два дерева ,"Г’оячекенак мэчг'ат кунмэйн'эвн,ын'нин",1,direct,1,1,1,2,1,18772,APV,
K24,2,51,16,boil-1-1-r.png,adult,0,f,n,1,1,1 1,0,0.10,Женщина варит курицу,Эльг'ата копаньн'ынын курица,1,direct,1,1,1,1,1,20265,AVP,
K24,2,54,19,dress-1-1-r.png,old,0,m,f,1,1,1 1,1,0.10,Дедушка одевает бабушку,"К'лавола.. к'лавол кув'иннетын, пальтойпык эльг,анан,",1,intransitive,0,1,1,1,1,7332,AAVVP,
